"Fighter","Opponent","Date","Country","WT_Class","Weight","Birthdate","Height","Team","Nickname","Stance","Reach","Decision","Rnd","Time","Time_Seconds","Total_Fight_Time_Seconds","Event","Res","Results","Decision_Unanimous","KO_TKO","Submission","Decision_Split","Draw","No_Contest","Decision_Majority","TKO_Doctors_Stoppage","Southpaw_Stance","Orthodox_Stance","Switch_Stance","Continent","Africa","Asia","Europe","South_America","North_America","Oceania","SDBL","SDB_A","SDHL","SDH_A","SDLL","SDL_A","TSL","TS_A","SSL","SS_A","KD","SCBL","SCB_A","SCHL","SCH_A","SCLL","SCL_A","RV","SR","TDL","TD_A","TDS","SGBL","SGB_A","SGHL","SGH_A","SGLL","SGL_A","AD","ADTB","ADHG","ADTM","ADTS","SM","X.Ground_Body_Strikes","X.Ground_Head_Strikes","X.Ground_Leg_Strikes","X.Clinch_Body_Strikes","X.Clinch_Head_Strikes","X.Clinch_Leg_Strikes","X.LEG","X.BODY","X.HEAD","X.Total_Strikes","X.TK_ACC","X.Significant_Strikes"
"Curtis Blaydes","Jairzinho Rozenstruik",2021-09-25,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"Decision - Unanimous",3,"5:00",300,900,"UFC 266: Volkanovski vs. Ortega","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,1,2,15,72,8,12,113,190,32,96,1,0,0,0,0,0,0,0,0,3,6,0,5,6,3,4,0,0,0,0,0,0,0,0,83,75,0,0,0,0,67,75,24,59,50,33.3333333333333
"Curtis Blaydes","Derrick Lewis",2021-02-20,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"KO/TKO",2,"1:26",86,386,"UFC Fight Night: Blaydes vs. Lewis","L",0,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,3,3,15,37,7,7,28,52,28,52,3,0,0,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,100,100,43,53,0,53.8461538461538
"Curtis Blaydes","Alexander Volkov",2020-06-20,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"Decision - Unanimous",5,"5:00",300,1500,"UFC Fight Night: Blaydes vs. Volkov","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,0,1,24,45,6,6,116,163,69,99,0,3,3,2,2,1,1,0,0,14,25,0,4,5,8,13,21,23,3,0,1,4,1,0,80,61,91,100,100,100,93,78,57,71,56,69.6969696969697
"Curtis Blaydes","Junior Dos Santos",2020-01-25,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"KO/TKO",2,"1:06",66,366,"UFC Fight Night: Blaydes vs. Dos Santos","W",1,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,2,2,12,43,5,6,29,62,28,60,2,1,1,8,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,83,100,39,46,0,46.6666666666667
"Curtis Blaydes","Shamil Abdurakhimov",2019-09-07,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"KO/TKO",2,"2:22",142,442,"UFC 242: Khabib vs. Poirier","W",1,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,0,0,1,9,1,1,46,74,25,43,0,0,0,0,0,0,0,0,0,5,5,0,1,1,22,32,0,0,3,0,1,1,1,0,100,68,0,0,0,0,100,100,56,62,100,58.1395348837209
"Curtis Blaydes","Justin Willis",2019-03-23,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Thompson vs. Pettis","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,0,1,3,5,5,5,72,90,22,33,0,1,2,0,0,0,0,0,0,7,11,2,0,0,7,14,6,6,4,0,0,1,3,2,0,50,100,50,0,0,100,33,53,80,64,66.6666666666667
"Curtis Blaydes","Francis Ngannou",2018-11-24,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"KO/TKO",1,"0:45",45,45,"UFC Fight Night: Blaydes vs. Ngannou 2","L",0,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,0,0,1,7,0,1,1,8,1,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,12.5
"Curtis Blaydes","Alistair Overeem",2018-06-09,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"KO/TKO",3,"2:56",176,776,"UFC 225: Whittaker vs. Romero 2","W",1,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,0,0,3,16,0,0,62,85,37,53,0,1,1,11,13,0,0,0,0,4,4,0,4,4,18,19,0,0,6,0,0,0,0,0,100,94,0,100,84,0,0,100,67,72,100,69.811320754717
"Curtis Blaydes","Mark Hunt",2018-02-10,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"Decision - Unanimous",3,"5:00",300,900,"UFC 221: Romero vs. Rockhold","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,1,1,7,50,3,3,126,184,56,105,1,0,0,0,0,1,1,0,0,10,14,3,5,6,39,45,0,0,10,1,1,4,2,3,83,86,0,0,0,100,100,100,48,68,71,53.3333333333333
"Curtis Blaydes","Aleksei Oleinik",2017-11-04,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"TKO - Doctor's Stoppage",2,"1:39",99,399,"UFC 217: Bisping vs. St-Pierre","W",1,0,0,0,0,0,0,0,1,0,1,0,"North America",0,0,0,0,1,0,0,0,20,81,4,4,50,112,39,101,1,1,1,10,10,0,0,0,0,4,4,0,1,1,3,4,0,0,1,0,0,0,0,0,100,75,0,100,100,0,100,100,35,44,100,38.6138613861386
"Curtis Blaydes","Daniel Omielanczuk",2017-07-08,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"Decision - Unanimous",3,"5:00",300,900,"UFC 213: Romero vs. Whittaker","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,5,7,29,117,5,5,94,194,72,168,5,7,7,10,16,3,3,0,0,0,13,0,11,11,2,2,0,0,0,0,0,0,0,0,100,100,0,100,62,100,100,92,30,48,0,42.8571428571429
"Curtis Blaydes","Adam Milstead",2017-02-04,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"No Contest",2,"0:59",59,359,"UFC Fight Night: Bermudez vs. The Korean Zombie","D",0,0,0,0,0,0,1,0,0,0,1,0,"North America",0,0,0,0,1,0,0,0,1,5,0,0,72,96,25,33,0,0,0,0,0,1,1,0,0,8,10,0,1,1,9,13,13,13,0,0,0,0,0,0,100,69,100,0,0,100,100,100,56,75,80,75.7575757575758
"Curtis Blaydes","Cody East",2016-10-01,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"KO/TKO",2,"2:02",122,422,"UFC Fight Night: Lineker vs. Dodson","W",1,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,2,3,6,16,2,2,109,149,52,81,2,1,1,3,9,2,2,0,0,5,6,2,4,4,32,44,0,0,3,0,1,2,1,0,100,72,0,100,33,100,100,88,59,73,83,64.1975308641975
"Curtis Blaydes","Francis Ngannou",2016-04-10,"USA","Heavyweight",256,1991-02-18,76,"Elevation Fight Team","Razor","Orthodox",80,"TKO - Doctor's Stoppage",2,"5:00",300,600,"UFC Fight Night: Rothwell vs. dos Santos","L",0,0,0,0,0,0,0,0,1,0,1,0,"North America",0,0,0,0,1,0,0,1,15,44,6,9,31,65,24,58,0,1,1,1,2,1,1,0,0,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,50,100,70,50,35,47,33,41.3793103448276
"Bobby Green","Paddy Pimblett",2024-07-27,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Submission",1,"3:22",202,202,"UFC 304: Edwards vs. Muhammad 2","L",0,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,3,5,2,6,10,10,15,21,15,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,33,71,100,71.4285714285714
"Bobby Green","Jim Miller",2024-04-13,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Unanimous",3,"5:00",300,900,"UFC 300: Pereira vs. Hill","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,36,51,121,226,10,18,187,320,186,319,1,3,4,4,4,0,0,0,0,1,1,0,1,1,11,15,0,0,0,0,0,0,0,0,100,73,0,75,100,0,56,71,56,58,100,58.307210031348
"Bobby Green","Jalin Turner",2023-12-02,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"KO/TKO",1,"2:49",169,169,"UFC Fight Night: Dariush vs. Tsarukyan","L",0,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,2,3,5,13,7,8,15,26,15,26,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,88,75,36,57,0,57.6923076923077
"Bobby Green","Grant Dawson",2023-10-07,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"KO/TKO",1,"0:33",33,33,"UFC Fight Night: Dawson vs. Green","W",1,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,0,0,1,3,0,1,7,11,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,70,63,0,63.6363636363636
"Bobby Green","Tony Ferguson",2023-07-29,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Submission",3,"4:54",294,894,"UFC 291: Poirier vs. Gaethje 2","W",1,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,21,28,76,135,18,20,145,227,137,217,0,1,1,0,0,0,0,0,0,0,0,0,2,2,19,31,0,0,0,0,0,0,0,1,100,61,0,100,0,0,90,77,57,63,0,63.1336405529954
"Bobby Green","Jared Gordon",2023-04-22,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"No Contest",1,"4:35",275,275,"UFC Fight Night: Pavlovich vs. Blaydes","D",0,0,0,0,0,0,1,0,0,0,1,0,"North America",0,0,0,0,1,0,6,9,9,49,2,4,23,69,23,69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,100,0,0,0,0,50,67,27,33,0,33.3333333333333
"Bobby Green","Drew Dober",2022-12-17,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"KO/TKO",2,"2:45",165,465,"UFC Fight Night: Cannonier vs. Strickland","L",0,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,17,22,49,112,6,7,75,145,73,142,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,86,77,44,51,0,51.4084507042254
"Bobby Green","Islam Makhachev",2022-02-26,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"KO/TKO",1,"3:23",203,203,"UFC Fight Night: Makhachev vs. Green","L",0,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,3,3,0,3,1,2,11,15,9,13,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,100,0,100,0,0,50,100,40,73,0,69.2307692307692
"Bobby Green","Nasrat Haqparast",2022-02-12,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Unanimous",3,"5:00",300,900,"UFC 271: Adesanya vs. Whittaker 2","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,26,32,152,313,10,10,188,355,188,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,81,49,52,0,52.9577464788732
"Bobby Green","Al Iaquinta",2021-11-06,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"KO/TKO",1,"2:25",145,145,"UFC 268: Usman vs. Covington 2","W",1,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,2,2,11,21,3,3,29,41,28,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,85,0,0,0,0,100,100,66,70,0,70
"Bobby Green","Rafael Fiziev",2021-08-07,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Unanimous",3,"5:00",300,900,"UFC 265: Lewis vs. Gane","L",0,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,30,41,92,195,16,21,143,263,143,263,0,4,4,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,76,76,47,54,0,54.3726235741445
"Bobby Green","Thiago Moises",2020-10-31,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Hall vs. Silva","L",0,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,30,39,27,98,25,33,94,187,85,177,0,1,1,2,3,0,0,0,0,2,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,100,66,0,76,78,28,50,67,48.0225988700565
"Bobby Green","Alan Patrick",2020-09-12,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Waterson vs. Hill","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,3,4,31,58,1,1,109,149,61,95,0,15,15,1,2,1,1,0,0,4,6,0,9,14,5,14,0,0,5,0,0,0,0,2,64,35,0,100,50,100,100,95,55,73,67,64.2105263157895
"Bobby Green","Lando Vannata",2020-08-01,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Brunson vs. Shahbazyan","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,12,21,49,109,28,30,136,219,115,195,1,7,8,4,4,4,4,0,0,3,3,0,14,22,14,22,0,0,4,0,0,0,0,4,63,63,0,87,100,100,93,67,50,62,100,58.974358974359
"Bobby Green","Clay Guida",2020-06-20,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Blaydes vs. Volkov","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,14,21,30,87,11,11,90,158,85,150,0,13,14,3,4,0,0,0,0,2,3,0,9,5,5,5,0,0,0,0,0,0,0,2,180,100,0,92,75,0,100,82,40,56,67,56.6666666666667
"Bobby Green","Francisco Trinaldo",2019-11-16,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Blachowicz vs. Jacare","L",0,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,10,21,23,71,10,14,67,135,50,115,0,1,1,0,1,0,0,0,0,2,2,0,2,5,4,5,0,0,4,0,0,0,0,4,40,80,0,100,0,0,71,54,35,49,100,43.4782608695652
"Bobby Green","Drakkar Klose",2018-12-15,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Lee vs. Iaquinta 2","L",0,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,16,20,27,75,26,31,110,176,92,154,0,10,10,3,4,0,0,0,0,1,4,1,4,12,9,12,0,0,5,0,0,0,0,1,33,75,0,100,75,0,81,87,43,62,25,59.7402597402597
"Bobby Green","Erik Koch",2018-01-27,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Jacare vs. Brunson 2","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,26,39,18,75,11,14,134,220,110,194,0,14,14,15,20,8,8,1,0,1,5,0,15,21,15,21,0,0,2,0,0,0,0,2,71,71,0,100,75,100,86,77,41,60,20,56.701030927835
"Bobby Green","Lando Vannata",2017-10-07,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Draw",3,"5:00",300,900,"UFC 216: Ferguson vs. Lee","D",0,0,0,0,0,1,0,0,0,0,1,0,"North America",0,0,0,0,1,0,6,13,57,183,11,14,104,246,93,232,0,9,9,9,12,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,75,100,80,68,34,42,33,40.0862068965517
"Bobby Green","Rashid Magomedov",2017-04-15,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Split",3,"5:00",300,900,"UFC Fight Night: Johnson vs. Reis","L",0,0,0,0,1,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,17,23,13,66,30,35,104,176,75,143,0,10,10,1,5,4,4,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,100,87,82,20,59,0,52.4475524475524
"Bobby Green","Dustin Poirier",2016-06-04,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"KO/TKO",1,"2:53",173,173,"UFC 199: Rockhold vs. Bisping 2","L",0,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,2,3,12,26,1,3,17,36,16,35,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,67,45,47,0,45.7142857142857
"Bobby Green","Edson Barboza",2014-11-22,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Edgar vs. Swanson","L",0,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,10,19,27,86,13,18,50,123,50,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,53,31,40,0,40.650406504065
"Bobby Green","Josh Thomson",2014-07-26,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Split",3,"5:00",300,900,"UFC on Fox: Lawler vs. Brown","W",1,0,0,0,1,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,22,35,16,75,18,25,63,145,59,141,0,1,2,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,72,62,23,43,0,41.8439716312057
"Bobby Green","Pat Healy",2013-12-14,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Unanimous",3,"5:00",300,900,"UFC on Fox: Johnson vs. Benavidez 2","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,5,11,60,111,3,4,93,152,80,138,0,3,3,6,6,1,1,0,0,3,6,0,2,2,2,2,0,0,0,0,0,0,0,0,100,100,0,100,100,100,80,57,57,61,50,57.9710144927536
"Bobby Green","James Krause",2013-11-06,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"KO/TKO",1,"3:50",230,230,"UFC Fight Night: Fight for the Troops 3","W",1,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,7,16,5,29,8,9,20,54,20,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,44,17,37,0,37.037037037037
"Bobby Green","Jacob Volkmann",2013-02-02,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Submission",3,"4:25",265,865,"UFC 156: Aldo vs. Edgar","W",1,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,6,11,7,28,4,5,69,106,54,90,0,6,6,1,1,2,2,2,0,1,1,0,26,35,26,35,0,0,1,1,0,0,0,1,74,74,0,100,100,100,86,74,53,65,100,60
"Bobby Green","Matt Ricehouse",2012-08-17,"USA","Lightweight",154,1986-09-09,70,"Icon MMA","King","Orthodox",71,"Decision - Unanimous",3,"5:00",300,900,"Strikeforce: Rousey vs. Kaufman","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,7,11,36,88,11,11,77,138,77,77,1,17,17,6,10,0,0,0,0,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,60,0,14,31,55,55,25,100
"Paddy Pimblett","King Green",2024-07-27,"England","Lightweight",156,1995-01-03,70,"Next Generation UK","The Baddy","Orthodox",73,"Submission",1,"3:22",202,202,"UFC 304: Edwards vs. Muhammad 2","W",1,0,0,1,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,0,0,2,4,6,9,10,16,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,67,0,50,62,0,61.5384615384615
"Paddy Pimblett","Tony Ferguson",2023-12-16,"England","Lightweight",156,1995-01-03,70,"Next Generation UK","The Baddy","Orthodox",73,"Decision - Unanimous",3,"5:00",300,900,"UFC 296: Edwards vs. Covington","W",1,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,11,15,35,73,20,21,151,217,106,165,1,0,0,0,0,0,0,0,0,1,4,0,2,2,38,54,0,0,0,0,0,0,0,0,100,70,0,0,0,0,95,76,57,69,25,64.2424242424242
"Paddy Pimblett","Jared Gordon",2022-12-10,"England","Lightweight",156,1995-01-03,70,"Next Generation UK","The Baddy","Orthodox",73,"Decision - Unanimous",3,"5:00",300,900,"UFC 282: Blachowicz vs. Ankalaev","W",1,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,10,13,27,109,17,17,97,194,63,155,0,3,3,5,12,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,100,41,0,100,81,27,50,0,40.6451612903226
"Paddy Pimblett","Jordan Leavitt",2022-07-23,"England","Lightweight",156,1995-01-03,70,"Next Generation UK","The Baddy","Orthodox",73,"Submission",2,"2:46",166,466,"UFC Fight Night: Blaydes vs. Aspinall","W",1,0,0,1,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,1,3,2,18,1,1,30,53,17,39,0,1,1,7,8,0,0,0,0,1,1,0,0,0,5,8,0,0,0,0,0,0,0,4,0,62,0,100,87,0,100,50,41,56,100,43.5897435897436
"Paddy Pimblett","Kazula Vargas",2022-03-19,"England","Lightweight",156,1995-01-03,70,"Next Generation UK","The Baddy","Orthodox",73,"Submission",1,"3:49",229,229,"UFC Fight Night: Volkov vs. Aspinall","W",1,0,0,1,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,0,0,0,2,2,2,5,8,3,6,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,100,0,0,0,0,100,0,25,62,50,50
"Paddy Pimblett","Luigi Vendramini",2021-09-04,"England","Lightweight",156,1995-01-03,70,"Next Generation UK","The Baddy","Orthodox",73,"KO/TKO",1,"4:25",265,265,"UFC Fight Night: Brunson vs. Till","W",1,0,1,0,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,7,8,29,62,10,10,47,81,47,81,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,88,47,58,0,58.0246913580247
"Christian Leroy Duncan","Gregory Rodrigues",2024-07-27,"England","Middleweight",185,1995-07-24,74,"Range MMA Academy","CLD","Switch",79,"Decision - Unanimous",3,"5:00",300,900,"UFC 304: Edwards vs. Muhammad 2","L",0,1,0,0,0,0,0,0,0,0,0,1,"Europe",0,0,1,0,0,0,5,8,9,22,9,10,53,77,29,48,0,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,66,0,90,70,46,68,0,60.4166666666667
"Christian Leroy Duncan","Claudio Ribeiro",2024-03-02,"England","Middleweight",185,1995-07-24,74,"Range MMA Academy","CLD","Switch",79,"KO/TKO",2,"1:57",117,417,"UFC Fight Night: Rozenstruik vs. Gaziev","W",1,0,1,0,0,0,0,0,0,0,0,1,"Europe",0,0,1,0,0,0,7,9,13,28,11,13,75,105,65,92,0,1,1,4,7,7,7,0,0,1,2,0,0,0,22,27,0,0,0,0,0,0,0,0,0,81,0,100,57,100,90,80,63,71,50,70.6521739130435
"Christian Leroy Duncan","Denis Tiuliulin",2023-11-18,"England","Middleweight",185,1995-07-24,74,"Range MMA Academy","CLD","Switch",79,"KO/TKO",2,"4:24",264,564,"UFC Fight Night: Allen vs. Craig","W",1,0,1,0,0,0,0,0,0,0,0,1,"Europe",0,0,1,0,0,0,6,7,29,47,11,11,90,123,65,87,1,2,2,12,13,2,2,0,0,0,2,0,0,0,3,5,0,0,0,0,0,0,0,0,0,60,0,100,92,100,100,89,68,73,0,74.7126436781609
"Christian Leroy Duncan","Armen Petrosyan",2023-06-17,"England","Middleweight",185,1995-07-24,74,"Range MMA Academy","CLD","Switch",79,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Vettori vs. Cannonier","L",0,1,0,0,0,0,0,0,0,0,0,1,"Europe",0,0,1,0,0,0,8,16,22,71,28,34,73,136,59,122,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,82,50,32,53,0,48.3606557377049
"Christian Leroy Duncan","Dusko Todorovic",2023-03-18,"England","Middleweight",185,1995-07-24,74,"Range MMA Academy","CLD","Switch",79,"KO/TKO",1,"1:52",112,112,"UFC 286: Edwards vs. Usman 3","W",1,0,1,0,0,0,0,0,0,0,0,1,"Europe",0,0,1,0,0,0,2,2,2,7,4,4,14,19,9,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,38,73,0,64.2857142857143
"Gregory Rodrigues","Christian Leroy Duncan",2024-07-27,"Brazil","Middleweight",185,1992-02-17,75,"Kill Cliff FC","Robocop","Orthodox",75,"Decision - Unanimous",3,"5:00",300,900,"UFC 304: Edwards vs. Muhammad 2","W",1,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,3,4,25,51,0,0,78,120,45,79,0,4,4,8,14,0,0,0,0,4,12,0,1,2,4,4,0,0,0,0,0,0,0,0,50,100,0,100,57,0,0,80,54,65,33,56.9620253164557
"Gregory Rodrigues","Brad Tavares",2024-02-10,"Brazil","Middleweight",185,1992-02-17,75,"Kill Cliff FC","Robocop","Orthodox",75,"KO/TKO",3,"0:55",55,655,"UFC Fight Night: Hermansson vs. Pyfer","W",1,0,1,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,5,6,50,98,9,10,79,135,71,123,0,3,3,3,4,1,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,75,50,83,89,52,58,33,57.7235772357724
